Name,Date of Birth,NIC,Mobile Numbers,Address Line 1,Address Line 2,City,Country
Customer 6595,1981-05-31,1979840659006594,0761076115;0735923811,"No 80, Main Street",Phase 3,Kurunegala,Sri Lanka
Customer 6596,1975-06-19,1992393719006595,0728756208;0776625236,"No 209, Main Street",Phase 4,Kurunegala,Sri Lanka
Customer 6597,1966-03-30,1968158713006596,0721884766;0722194083,"No 130, Main Street",Phase 5,Negombo,Sri Lanka
Customer 6598,1974-12-18,1981615109006597,0775416430;0796077699,"No 184, Main Street",Phase 2,Negombo,Sri Lanka
Customer 6599,1953-12-27,1953817290006598,0752410674;0731738884;0743885404,"No 316, Main Street",Phase 2,Negombo,Sri Lanka
Customer 6600,2004-06-23,1953817093006599,0733930438;0783074524;0717186895,"No 232, Main Street",Phase 3,Kurunegala,Sri Lanka
Customer 6601,1987-11-11,1988381327006600,0782664132;0786802317,"No 57, Main Street",Phase 3,Galle,Sri Lanka
Customer 6602,1975-07-30,1963782875006601,0724537949;0735453263;0736567962,"No 5, Main Street",Phase 5,Jaffna,Sri Lanka
Customer 6603,1998-08-20,1986261955006602,0757386836;0763398780;0754955927,"No 106, Main Street",Phase 5,Kurunegala,Sri Lanka
Customer 6604,1998-06-05,1967421448006603,0717286379;0749355246;0710382306,"No 334, Main Street",Phase 1,Jaffna,Sri Lanka
Customer 6605,1967-10-15,1972290876006604,0725699100;0757892258,"No 102, Main Street",Phase 4,Negombo,Sri Lanka
Customer 6606,1976-10-04,1992466382006605,0765893317;0789862203;0799369739,"No 228, Main Street",Phase 3,Batticaloa,Sri Lanka
Customer 6607,1963-07-31,1973269119006606,0736797489,"No 471, Main Street",Phase 1,Kandy,Sri Lanka
Customer 6608,1974-08-18,1958307376006607,0748163871,"No 305, Main Street",Phase 4,Trincomalee,Sri Lanka
Customer 6609,1969-11-03,1982832370006608,0773103704;0774918619,"No 38, Main Street",Phase 5,Anuradhapura,Sri Lanka
Customer 6610,1972-08-18,1975371746006609,0742357606;0739437780,"No 134, Main Street",Phase 1,Batticaloa,Sri Lanka
Customer 6611,1963-06-06,1971330564006610,0768092755,"No 128, Main Street",Phase 3,Nuwara Eliya,Sri Lanka
Customer 6612,1993-08-12,1986534155006611,0736311157;0727408019,"No 49, Main Street",Phase 2,Ratnapura,Sri Lanka
Customer 6613,1975-07-03,1999521917006612,0778914781,"No 249, Main Street",Phase 1,Anuradhapura,Sri Lanka
Customer 6614,1974-12-11,1987992648006613,0757619830,"No 28, Main Street",Phase 1,Nuwara Eliya,Sri Lanka
Customer 6615,1963-05-11,1968849483006614,0719722641;0763815539;0722978751,"No 454, Main Street",Phase 1,Colombo,Sri Lanka
Customer 6616,1997-08-14,1965728976006615,0749612393;0712305575,"No 26, Main Street",Phase 2,Ratnapura,Sri Lanka
Customer 6617,1979-08-08,1951935746006616,0747881690,"No 370, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6618,1986-09-05,1951872500006617,0736105617;0736028605;0756122484,"No 372, Main Street",Phase 1,Trincomalee,Sri Lanka
Customer 6619,1988-12-13,1975242460006618,0745593175;0744104389,"No 73, Main Street",Phase 5,Anuradhapura,Sri Lanka
Customer 6620,1960-02-13,1983181162006619,0776300291;0763237621;0776121818,"No 490, Main Street",Phase 5,Negombo,Sri Lanka
Customer 6621,1975-09-07,1985380165006620,0710743762;0718046241,"No 353, Main Street",Phase 2,Kandy,Sri Lanka
Customer 6622,1968-07-28,1951974016006621,0742041801;0720026810,"No 296, Main Street",Phase 3,Jaffna,Sri Lanka
Customer 6623,1966-11-02,1951144619006622,0739377230,"No 295, Main Street",Phase 5,Galle,Sri Lanka
Customer 6624,1999-02-15,1968347706006623,0721789384,"No 233, Main Street",Phase 2,Kurunegala,Sri Lanka
Customer 6625,1964-09-20,1980236027006624,0738913140;0732218197;0761017964,"No 155, Main Street",Phase 3,Kandy,Sri Lanka
Customer 6626,1995-12-06,1993607321006625,0750586850,"No 425, Main Street",Phase 4,Badulla,Sri Lanka
Customer 6627,1995-01-23,1962324676006626,0752239044;0793521541;0729359684,"No 420, Main Street",Phase 5,Kandy,Sri Lanka
Customer 6628,1950-09-25,1986507350006627,0795045751;0717554017,"No 407, Main Street",Phase 4,Kalutara,Sri Lanka
Customer 6629,2002-02-02,1979690832006628,0781754634;0756473048,"No 119, Main Street",Phase 1,Gampaha,Sri Lanka
Customer 6630,1984-01-15,1997818157006629,0791913073,"No 248, Main Street",Phase 3,Trincomalee,Sri Lanka
Customer 6631,1967-09-22,1978312399006630,0796718098;0737100216;0775126328,"No 254, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6632,1980-04-30,1985158667006631,0796434376;0741531763;0752387746,"No 287, Main Street",Phase 5,Galle,Sri Lanka
Customer 6633,1984-08-06,1986936645006632,0750911019;0764257985;0748027844,"No 9, Main Street",Phase 5,Kurunegala,Sri Lanka
Customer 6634,1958-02-14,1993712781006633,0796760067;0783551439,"No 424, Main Street",Phase 1,Negombo,Sri Lanka
Customer 6635,1958-01-31,1966433819006634,0766110116;0792650604,"No 473, Main Street",Phase 2,Ratnapura,Sri Lanka
Customer 6636,2001-12-06,1967160409006635,0792365744;0777064039;0730817787,"No 178, Main Street",Phase 2,Kurunegala,Sri Lanka
Customer 6637,1950-02-13,1996107985006636,0735161796,"No 61, Main Street",Phase 1,Galle,Sri Lanka
Customer 6638,1963-06-17,1970269017006637,0726548166,"No 204, Main Street",Phase 5,Badulla,Sri Lanka
Customer 6639,1971-01-18,1961862792006638,0789050655;0745871032,"No 362, Main Street",Phase 1,Batticaloa,Sri Lanka
Customer 6640,1970-08-14,1957434263006639,0711432643;0765358933;0769370401,"No 38, Main Street",Phase 1,Anuradhapura,Sri Lanka
Customer 6641,1981-09-26,1997523424006640,0778050743,"No 312, Main Street",Phase 2,Kalutara,Sri Lanka
Customer 6642,2004-08-22,1962406125006641,0780138939;0748353028;0730591024,"No 183, Main Street",Phase 1,Kurunegala,Sri Lanka
Customer 6643,1988-03-25,1975892922006642,0784532909;0743375486;0726196161,"No 198, Main Street",Phase 5,Kalutara,Sri Lanka
Customer 6644,1967-04-19,1986764406006643,0722173135,"No 60, Main Street",Phase 2,Kurunegala,Sri Lanka
Customer 6645,1978-02-05,1968223296006644,0741007793;0740464115;0742047960,"No 20, Main Street",Phase 1,Batticaloa,Sri Lanka
Customer 6646,1959-05-11,1999934117006645,0776421038;0761326349,"No 73, Main Street",Phase 3,Gampaha,Sri Lanka
Customer 6647,1996-01-06,1996657745006646,0754928263,"No 68, Main Street",Phase 4,Trincomalee,Sri Lanka
Customer 6648,1958-12-14,1966956817006647,0742977789;0783431292,"No 304, Main Street",Phase 5,Kurunegala,Sri Lanka
Customer 6649,1958-05-17,1954227835006648,0778817860;0746809651,"No 167, Main Street",Phase 3,Matara,Sri Lanka
Customer 6650,1983-05-25,1989109475006649,0736027853;0715821185;0777596522,"No 98, Main Street",Phase 1,Gampaha,Sri Lanka
Customer 6651,1986-07-18,1982960334006650,0791000197;0780636698;0719529381,"No 31, Main Street",Phase 1,Kandy,Sri Lanka
Customer 6652,1992-02-18,1986530223006651,0733976705;0793295081,"No 325, Main Street",Phase 4,Anuradhapura,Sri Lanka
Customer 6653,1979-06-22,1987118475006652,0766730484;0721239798,"No 411, Main Street",Phase 5,Negombo,Sri Lanka
Customer 6654,1979-11-19,1961791490006653,0727042322,"No 257, Main Street",Phase 4,Badulla,Sri Lanka
Customer 6655,1997-03-02,1961642324006654,0756163957;0719182187;0753529085,"No 122, Main Street",Phase 3,Negombo,Sri Lanka
Customer 6656,1973-02-18,1986343588006655,0771605895;0770158651;0743937325,"No 87, Main Street",Phase 4,Trincomalee,Sri Lanka
Customer 6657,1990-05-29,1956917360006656,0732490511,"No 61, Main Street",Phase 4,Badulla,Sri Lanka
Customer 6658,1973-10-26,1957783754006657,0741960799,"No 198, Main Street",Phase 4,Gampaha,Sri Lanka
Customer 6659,1985-07-29,1962128858006658,0779175023;0772689973;0717541306,"No 215, Main Street",Phase 1,Kalutara,Sri Lanka
Customer 6660,1990-08-28,1960551982006659,0712478081,"No 468, Main Street",Phase 5,Batticaloa,Sri Lanka
Customer 6661,1987-09-19,1989513511006660,0741066079;0739227091;0761842237,"No 288, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6662,1977-09-30,1972801934006661,0757137173,"No 89, Main Street",Phase 5,Negombo,Sri Lanka
Customer 6663,1957-03-29,1991578988006662,0735171903,"No 184, Main Street",Phase 5,Colombo,Sri Lanka
Customer 6664,1973-02-24,1991502974006663,0795657707,"No 50, Main Street",Phase 1,Ratnapura,Sri Lanka
Customer 6665,1982-11-07,1971330518006664,0739153173;0736346531;0726233058,"No 434, Main Street",Phase 5,Badulla,Sri Lanka
Customer 6666,1974-03-10,1980904992006665,0737341657,"No 22, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6667,1990-08-22,1972621940006666,0785480567,"No 377, Main Street",Phase 4,Kurunegala,Sri Lanka
Customer 6668,1957-05-17,1980264219006667,0732625444,"No 428, Main Street",Phase 1,Matara,Sri Lanka
Customer 6669,1971-07-20,1975429405006668,0722903161;0783194959,"No 417, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6670,1983-10-05,1997711808006669,0710422546;0716220113,"No 228, Main Street",Phase 1,Badulla,Sri Lanka
Customer 6671,1987-01-14,1958555686006670,0740951124;0751747273;0763718819,"No 252, Main Street",Phase 1,Kandy,Sri Lanka
Customer 6672,1954-10-19,1969977935006671,0720927200,"No 185, Main Street",Phase 2,Trincomalee,Sri Lanka
Customer 6673,1954-05-29,1988548636006672,0750980180,"No 294, Main Street",Phase 1,Negombo,Sri Lanka
Customer 6674,1960-10-20,1962332086006673,0757099235;0723760855,"No 199, Main Street",Phase 5,Gampaha,Sri Lanka
Customer 6675,1950-05-07,1988941375006674,0717375205,"No 330, Main Street",Phase 5,Trincomalee,Sri Lanka
Customer 6676,1968-05-30,1976988049006675,0725432750,"No 130, Main Street",Phase 2,Colombo,Sri Lanka
Customer 6677,1994-03-04,1966443282006676,0735107770;0750800736,"No 263, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6678,1965-11-01,1984194180006677,0777976550,"No 125, Main Street",Phase 3,Nuwara Eliya,Sri Lanka
Customer 6679,1991-05-12,1978827478006678,0714979862;0777993614;0726447130,"No 25, Main Street",Phase 2,Batticaloa,Sri Lanka
Customer 6680,1990-12-28,1970442404006679,0756395930;0740943508,"No 438, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6681,1981-10-23,1954545783006680,0737397293;0752903579,"No 128, Main Street",Phase 4,Ratnapura,Sri Lanka
Customer 6682,1956-03-31,1975642608006681,0795806618,"No 125, Main Street",Phase 4,Anuradhapura,Sri Lanka
Customer 6683,1987-11-23,1962454343006682,0735010120;0733970098,"No 94, Main Street",Phase 5,Colombo,Sri Lanka
Customer 6684,1954-06-21,1975380352006683,0782592470,"No 203, Main Street",Phase 5,Kalutara,Sri Lanka
Customer 6685,1989-10-15,1989672932006684,0790949499;0766722422;0797809094,"No 187, Main Street",Phase 2,Colombo,Sri Lanka
Customer 6686,1974-03-01,1967416042006685,0736891885,"No 201, Main Street",Phase 1,Jaffna,Sri Lanka
Customer 6687,1966-08-24,1964768435006686,0716679207,"No 141, Main Street",Phase 2,Anuradhapura,Sri Lanka
Customer 6688,1971-06-06,1994715151006687,0720064343;0713631287,"No 99, Main Street",Phase 3,Anuradhapura,Sri Lanka
Customer 6689,1964-08-16,1956819203006688,0747429486,"No 353, Main Street",Phase 5,Ratnapura,Sri Lanka
Customer 6690,1963-05-17,1988950212006689,0747412813;0726544521,"No 313, Main Street",Phase 2,Negombo,Sri Lanka
Customer 6691,1989-04-23,1963108279006690,0789280336,"No 224, Main Street",Phase 2,Batticaloa,Sri Lanka
Customer 6692,1997-01-01,1982187763006691,0729176390,"No 337, Main Street",Phase 5,Kalutara,Sri Lanka
Customer 6693,1960-07-09,1971871944006692,0753182255,"No 58, Main Street",Phase 2,Trincomalee,Sri Lanka
Customer 6694,2002-03-26,1954795516006693,0773041059;0776343552,"No 194, Main Street",Phase 4,Gampaha,Sri Lanka
Customer 6695,1959-12-14,1993152813006694,0747421849;0728155598;0736403772,"No 407, Main Street",Phase 2,Matara,Sri Lanka
Customer 6696,2000-01-26,1951718422006695,0776497120,"No 228, Main Street",Phase 2,Kalutara,Sri Lanka
Customer 6697,1967-09-04,1954598445006696,0768191005;0779485928;0722284931,"No 383, Main Street",Phase 2,Matara,Sri Lanka
Customer 6698,1973-01-25,1998601721006697,0775585579;0747005759,"No 166, Main Street",Phase 5,Galle,Sri Lanka
Customer 6699,1987-04-18,1974712839006698,0789708905;0754830535;0781116574,"No 461, Main Street",Phase 2,Anuradhapura,Sri Lanka
Customer 6700,2003-03-14,1964762991006699,0737358585;0750993162;0746579760,"No 390, Main Street",Phase 2,Gampaha,Sri Lanka
Customer 6701,1954-11-25,1955686937006700,0733664175;0770571753;0792354667,"No 54, Main Street",Phase 1,Ratnapura,Sri Lanka
Customer 6702,1972-09-20,1979587688006701,0732277183,"No 375, Main Street",Phase 1,Anuradhapura,Sri Lanka
Customer 6703,1960-05-09,1992363156006702,0744140163;0776967088,"No 162, Main Street",Phase 2,Badulla,Sri Lanka
Customer 6704,1958-12-22,1998395892006703,0730098551;0781248437;0781351023,"No 260, Main Street",Phase 5,Gampaha,Sri Lanka
Customer 6705,1997-08-25,1962981227006704,0733432809;0798207607;0787226478,"No 280, Main Street",Phase 1,Galle,Sri Lanka
Customer 6706,1970-05-27,1984725981006705,0745257582;0796253815,"No 321, Main Street",Phase 5,Nuwara Eliya,Sri Lanka
Customer 6707,1982-09-05,1963761378006706,0733731042;0730453701;0721174459,"No 137, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6708,1973-05-13,1959749552006707,0785167788;0787045097,"No 388, Main Street",Phase 4,Negombo,Sri Lanka
Customer 6709,1969-02-24,1978312949006708,0726532167,"No 271, Main Street",Phase 5,Batticaloa,Sri Lanka
Customer 6710,1986-05-06,1994759024006709,0765491892;0720497595;0765457732,"No 115, Main Street",Phase 5,Trincomalee,Sri Lanka
Customer 6711,1964-01-01,1999399955006710,0763961143;0771066272,"No 409, Main Street",Phase 2,Gampaha,Sri Lanka
Customer 6712,1982-06-23,1962815229006711,0751035458,"No 133, Main Street",Phase 1,Trincomalee,Sri Lanka
Customer 6713,1974-01-02,1955786522006712,0750199614;0744143194,"No 328, Main Street",Phase 2,Galle,Sri Lanka
Customer 6714,1981-03-05,1997483398006713,0710823544,"No 351, Main Street",Phase 4,Jaffna,Sri Lanka
Customer 6715,1976-04-13,1988239770006714,0753713761,"No 371, Main Street",Phase 5,Negombo,Sri Lanka
Customer 6716,1985-01-19,1986865120006715,0794657338,"No 201, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6717,1965-03-31,1954701069006716,0747747681;0730171891,"No 31, Main Street",Phase 5,Nuwara Eliya,Sri Lanka
Customer 6718,1998-01-22,1950467826006717,0751872005;0785116586,"No 188, Main Street",Phase 3,Anuradhapura,Sri Lanka
Customer 6719,1969-08-06,1994988761006718,0754675015;0763987507,"No 153, Main Street",Phase 1,Jaffna,Sri Lanka
Customer 6720,1964-07-25,1991325466006719,0766045166,"No 394, Main Street",Phase 2,Colombo,Sri Lanka
Customer 6721,1995-10-02,1967883320006720,0747896116,"No 492, Main Street",Phase 5,Kurunegala,Sri Lanka
Customer 6722,1961-05-18,1953896874006721,0775926338;0730191715;0720923560,"No 313, Main Street",Phase 5,Trincomalee,Sri Lanka
Customer 6723,1969-03-08,1987479222006722,0721642465;0716195501,"No 385, Main Street",Phase 2,Kandy,Sri Lanka
Customer 6724,1977-09-25,1970134671006723,0715344795;0752696258,"No 186, Main Street",Phase 5,Nuwara Eliya,Sri Lanka
Customer 6725,1993-01-02,1958763247006724,0743127732,"No 147, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6726,1978-12-29,1975192727006725,0727312262;0720795338;0750070387,"No 389, Main Street",Phase 1,Kandy,Sri Lanka
Customer 6727,1961-11-17,1956173981006726,0771157800;0740260318;0747424328,"No 448, Main Street",Phase 2,Trincomalee,Sri Lanka
Customer 6728,1988-05-07,1976201009006727,0774895461;0765612301;0748341945,"No 163, Main Street",Phase 2,Kandy,Sri Lanka
Customer 6729,1969-01-31,1995392657006728,0781033895;0740812566;0769949395,"No 202, Main Street",Phase 5,Batticaloa,Sri Lanka
Customer 6730,1965-01-20,1954912368006729,0745701382;0734994815;0774450779,"No 322, Main Street",Phase 4,Gampaha,Sri Lanka
Customer 6731,2005-01-30,1956822790006730,0775098853;0764265792;0730333213,"No 18, Main Street",Phase 5,Galle,Sri Lanka
Customer 6732,1993-10-22,1972931542006731,0796589531,"No 333, Main Street",Phase 3,Anuradhapura,Sri Lanka
Customer 6733,2005-05-08,1966704239006732,0748407650,"No 194, Main Street",Phase 3,Badulla,Sri Lanka
Customer 6734,1954-06-05,1953294227006733,0780927825;0729195357;0728407326,"No 113, Main Street",Phase 5,Trincomalee,Sri Lanka
Customer 6735,1973-11-15,1989367003006734,0766999301;0734079976,"No 261, Main Street",Phase 3,Badulla,Sri Lanka
Customer 6736,1956-04-21,1995541839006735,0743079430;0745819486,"No 153, Main Street",Phase 2,Kurunegala,Sri Lanka
Customer 6737,2005-07-11,1970413696006736,0787144405;0784209826;0711652557,"No 119, Main Street",Phase 1,Batticaloa,Sri Lanka
Customer 6738,1960-07-24,1966170264006737,0770770061,"No 427, Main Street",Phase 5,Batticaloa,Sri Lanka
Customer 6739,1994-03-27,1953177439006738,0776374708,"No 454, Main Street",Phase 5,Trincomalee,Sri Lanka
Customer 6740,1957-02-08,1967466469006739,0796798774,"No 77, Main Street",Phase 5,Nuwara Eliya,Sri Lanka
Customer 6741,1977-09-04,1958413517006740,0710751062;0784300713,"No 396, Main Street",Phase 1,Trincomalee,Sri Lanka
Customer 6742,1970-02-11,1964959227006741,0752367369,"No 41, Main Street",Phase 2,Badulla,Sri Lanka
Customer 6743,1971-10-08,1959470374006742,0767747451,"No 254, Main Street",Phase 5,Badulla,Sri Lanka
Customer 6744,1962-10-03,1972399543006743,0731443181;0714602819,"No 117, Main Street",Phase 4,Badulla,Sri Lanka
Customer 6745,1996-08-25,1982424548006744,0716381873;0755816181;0711033640,"No 74, Main Street",Phase 5,Jaffna,Sri Lanka
Customer 6746,1973-01-20,1985187092006745,0719633131;0760472438,"No 342, Main Street",Phase 4,Colombo,Sri Lanka
Customer 6747,1999-01-31,1984984590006746,0751362016,"No 237, Main Street",Phase 2,Kalutara,Sri Lanka
Customer 6748,1982-03-08,1958564482006747,0784856136;0793981630;0715288104,"No 427, Main Street",Phase 2,Nuwara Eliya,Sri Lanka
Customer 6749,2001-04-28,1960939051006748,0760556374,"No 334, Main Street",Phase 2,Anuradhapura,Sri Lanka
Customer 6750,1980-05-05,1953361113006749,0760800231;0724302264;0787677418,"No 79, Main Street",Phase 1,Batticaloa,Sri Lanka
Customer 6751,1966-01-14,1956373997006750,0718272992,"No 61, Main Street",Phase 1,Kurunegala,Sri Lanka
Customer 6752,1990-02-24,1956677052006751,0740224485;0731530725;0784539493,"No 32, Main Street",Phase 1,Kurunegala,Sri Lanka
Customer 6753,1956-05-16,1971944594006752,0746109881;0730838346,"No 497, Main Street",Phase 5,Badulla,Sri Lanka
Customer 6754,1992-12-29,1985663195006753,0787168978;0760411464;0767956003,"No 218, Main Street",Phase 5,Kurunegala,Sri Lanka
Customer 6755,1981-07-25,1990209339006754,0718022935;0772064582;0799917252,"No 117, Main Street",Phase 5,Galle,Sri Lanka
Customer 6756,2000-05-07,1951641420006755,0769876896;0787578175;0733456135,"No 174, Main Street",Phase 1,Matara,Sri Lanka
Customer 6757,1996-10-29,1996406084006756,0760387045,"No 156, Main Street",Phase 2,Jaffna,Sri Lanka
Customer 6758,1969-12-15,1969701987006757,0776166212;0793031622,"No 223, Main Street",Phase 2,Colombo,Sri Lanka
Customer 6759,1967-08-30,1987166739006758,0728661607;0799675439;0761997975,"No 493, Main Street",Phase 4,Kalutara,Sri Lanka
Customer 6760,1994-01-29,1968223270006759,0745460389,"No 500, Main Street",Phase 4,Batticaloa,Sri Lanka
Customer 6761,1965-12-27,1996600900006760,0750386910;0786771267,"No 471, Main Street",Phase 4,Batticaloa,Sri Lanka
Customer 6762,2001-05-07,1961363471006761,0713102790,"No 447, Main Street",Phase 4,Matara,Sri Lanka
Customer 6763,1962-11-08,1967342552006762,0727560165;0795244382;0767281805,"No 63, Main Street",Phase 1,Nuwara Eliya,Sri Lanka
Customer 6764,1974-01-23,1993779032006763,0766667067;0792682213;0723665497,"No 37, Main Street",Phase 1,Gampaha,Sri Lanka
Customer 6765,1957-06-13,1981634863006764,0779872678;0795914538,"No 227, Main Street",Phase 1,Anuradhapura,Sri Lanka
